hour,plug,value
28,3,3255.5920000000001
28,4,20721.343000000001
28,5,4620.317
28,6,8256.1380000000008
28,7,21772.23
28,8,14070.058000000001
28,9,3174.3420000000001
28,11,13542.634
29,0,14025.713
29,1,3357.4690000000001
29,2,5364.4660000000003
29,3,6612.0590000000002
29,4,3837.6260000000002
29,5,15410.116
29,6,11143.357
29,7,22745.909
29,8,3314.7199999999998
29,9,4931.7160000000003
29,11,8038.2790000000005
30,0,26358.409
30,1,2771.2939999999999
30,2,21077.564999999999
30,3,9955.6110000000008
30,4,2452.9899999999998
30,5,10234.259
30,6,1727.616
30,7,3176.884
30,8,9042.5069999999996
30,9,7192.5969999999998
30,11,5630.6540000000005
31,0,969.42399999999998
31,1,10105.309999999999
31,2,3890.7660000000001
31,3,18978.059000000001
31,4,13623.299000000001
31,5,7780.8289999999997
31,6,13489.061
31,7,6595.5150000000003
31,8,274.73599999999999
31,9,14388.464
31,11,9706.2720000000008
32,0,2654.127
32,1,4543.9570000000003
32,2,21250.294000000002
32,3,1000.478
32,4,14326.602999999999
32,5,6667.2060000000001
32,6,8673.7090000000007
32,7,14641.974
32,8,11329.707
32,9,10235.969999999999
32,11,3485.9650000000001
33,0,20614.094000000001
33,1,4358.6970000000001
33,2,10388.239
33,3,7533.0119999999997
33,4,8737.6669999999995
33,5,1289.3720000000001
33,6,695.77599999999995
33,7,6630.402
33,8,27614.407999999999
33,9,1262.2070000000001
33,11,8838.1509999999998
34,0,2583.9140000000002
34,1,2648.002
34,2,18808.75
34,3,3602.0859999999998
34,4,12981.494000000001
34,5,3186.4989999999998
34,6,19583.564999999999
34,7,3090.2049999999999
34,8,20205.946
34,9,3311.9430000000002
34,11,9224.6710000000003
35,0,16196.222
35,1,3335.1239999999998
35,2,37671.220000000001
35,3,5556.2690000000002
35,4,9485.2549999999992
35,5,7655.3609999999999
35,6,10945.927
35,7,5824.4170000000004
35,8,26777.315999999999
35,9,8609.3520000000008
35,11,9402.5910000000003
36,0,4592.1239999999998
36,1,12887.182000000001
36,2,26743.152999999998
36,3,14637.444
36,4,11179.853999999999
36,5,13336.093000000001
36,6,12937.353999999999
36,7,8530.3870000000006
36,8,24866.139999999999
36,9,14241.812
36,11,6518.1310000000003
37,0,8917.2929999999997
37,1,11259.254000000001
37,2,24132.114000000001
37,3,22845.755000000001
37,4,1766.0319999999999
37,5,5093.607
37,6,1552.085
37,7,18122.424999999999
37,8,29018.203000000001
37,9,2674.643
37,11,23442.763999999999
38,0,15273.207
38,1,4776.1210000000001
38,2,3223.0590000000002
38,3,6579.2510000000002
38,4,5746.027
38,5,8415.4789999999994
38,6,7721.0649999999996
38,7,2917.5770000000002
38,8,1406.356
38,9,6403.3239999999996
38,11,36822.360999999997
39,0,2584.9079999999999
39,1,4901.1790000000001
39,2,64487.107000000004
39,3,2593.4059999999999
39,4,1911.817
39,5,38165.171999999999
39,6,61225.374000000003
39,7,42144.262999999999
39,8,9050.7729999999992
39,9,25949.544000000002
39,11,15969.969999999999
40,0,23913.135999999999
40,1,1347.088
40,2,26440.206999999999
40,3,37833.544000000002
40,4,7149.3490000000002
40,5,237179.72500000001
40,6,185137.98499999999
40,7,6593.2070000000003
40,8,4436.04
40,9,7744.1289999999999
40,11,24480.927
41,0,2021.9179999999999
41,1,9545.2960000000003
41,2,23123.319
41,3,1815.914
41,4,4512.6980000000003
41,5,215675.93799999999
41,6,168081.323
41,7,45951.534
41,8,51159.510000000002
41,9,4253.7290000000003
41,11,6641.3320000000003
42,0,798.84299999999996
42,1,30752.834999999999
42,2,2939.1280000000002
42,3,30361.431
42,4,2510.0160000000001
42,5,231487.318
42,6,179130.23499999999
42,7,18997.09
42,8,1563.9459999999999
42,9,19717.399000000001
42,11,22616.436000000002
43,0,18659.866999999998
43,1,12171.684999999999
43,2,20317.539000000001
43,3,7863.2560000000003
43,4,12650.338
43,5,190910.821
43,6,148381.239
43,7,14712.579
43,8,28189.569
43,9,2237.837
43,11,4016.0740000000001
44,0,11337.159
44,1,4228.6679999999997
44,2,32785.432000000001
44,3,9137.1190000000006
44,4,657.38699999999994
44,5,15621.929
44,6,16188.022000000001
44,7,6819.866
44,8,16966.370999999999
44,9,6202.6549999999997
44,11,11047.423000000001
45,0,21480.826000000001
45,1,5773.6319999999996
45,2,10325.257
45,3,353.79199999999997
45,4,34698.936000000002
45,5,210032.76699999999
45,6,163808.64000000001
45,7,15594.374
45,8,20312.269
45,9,8007.6379999999999
45,11,19380.458999999999
46,0,3125.6480000000001
46,1,39483.953999999998
46,2,25180.849999999999
46,3,25597.323
46,4,8004.3739999999998
46,5,219479.815
46,6,169827.016
46,7,30987.487000000001
46,8,822.33699999999999
46,9,18362.152999999998
46,11,27558.772000000001
47,0,29137.066999999999
47,1,11789.27
47,2,46820.902000000002
47,3,7290.8119999999999
47,4,7800.1419999999998
47,5,220481.42499999999
47,6,170547.785
47,7,9321.1880000000001
47,8,83.513000000000005
47,9,9952.5220000000008
47,11,10003.519
48,0,1599.2239999999999
48,1,20236.744999999999
48,2,51936.413
48,3,38374.059000000001
48,4,38521.805
48,5,209471.41500000001
48,6,163391.94099999999
48,7,45733.207999999999
48,8,9343.3289999999997
48,9,1228.672
48,11,41622.472000000002
49,0,10673.695
49,1,14363.341
49,2,10604.92
49,3,31986.700000000001
49,4,18208.187000000002
49,5,201830.405
49,6,156913.90100000001
49,7,71219.813999999998
49,8,37503.519
49,9,21938.0
49,11,15134.423000000001
50,0,22534.451000000001
50,1,1715.4839999999999
50,2,11152.787
50,3,30975.387999999999
50,4,49206.529999999999
50,5,197186.08300000001
50,6,153952.48499999999
50,7,41057.252999999997
50,8,9437.4130000000005
50,9,4658.3239999999996
50,11,23917.494999999999
51,0,8669.2900000000009
51,1,31842.677
51,2,23927.094000000001
51,3,19842.188999999998
51,4,3920.1399999999999
51,5,26980.222000000002
51,6,9682.6700000000001
51,7,40817.042000000001
51,8,13080.754000000001
51,9,18018.290000000001
51,11,18021.235000000001
52,0,3218.4079999999999
52,1,18708.667000000001
52,2,4906.5820000000003
52,3,6009.9530000000004
52,4,1811.905
52,5,2669.241
52,6,6498.8490000000002
52,7,3930.0749999999998
52,8,4595.5150000000003
52,9,25879.329000000002
52,11,13069.436
53,0,6016.7619999999997
53,1,5189.3180000000002
53,2,3786.9160000000002
53,3,1514.8240000000001
53,4,2572.1930000000002
53,5,5074.1000000000004
53,6,9055.7980000000007
53,7,48809.970999999998
53,8,7110.7849999999999
53,9,3646.8040000000001
53,11,5778.1009999999997
54,0,7560.9989999999998
54,1,12478.582
54,2,14563.210999999999
54,3,3036.7570000000001
54,4,6437.0640000000003
54,5,6631.8580000000002
54,6,2171.348
54,7,21477.763999999999
54,8,432.529
54,9,16969.778999999999
54,11,5283.7200000000003
55,0,3203.9540000000002
55,1,3274.4070000000002
55,2,14954.550999999999
55,3,15657.93
55,4,3553.3119999999999
55,5,7499.8459999999995
55,6,8465.4770000000008
55,7,3750.4189999999999
55,8,361.53899999999999
55,9,29410.489000000001
55,11,8277.1610000000001
56,0,18128.249
56,1,21956.889999999999
56,2,14626.041999999999
56,3,1506.97
56,4,5284.3249999999998
56,5,11345.847
56,6,3023.2269999999999
56,7,6124.5699999999997
56,8,8265.4969999999994
56,9,4692.2290000000003
56,11,4959.9870000000001
57,0,6004.1930000000002
57,1,27314.745999999999
57,2,7153.1670000000004
57,3,154.874
57,4,5997.6289999999999
57,5,3988.4169999999999
57,6,6164.4070000000002
57,7,15718.189
57,8,2583.5059999999999
57,9,12808.763999999999
57,11,11756.692999999999
58,0,1635.04
58,1,27104.727999999999
58,2,1795.1590000000001
58,3,291.97899999999998
58,4,8131.0
58,5,8950.9279999999999
58,6,24435.655999999999
58,7,5654.5079999999998
58,8,6811.2060000000001
58,9,6012.5069999999996
58,11,8970.1650000000009
59,0,31193.152999999998
59,1,331.29399999999998
59,2,8323.0789999999997
59,3,1500.655
59,4,36795.843000000001
59,5,879.62400000000002
59,6,2746.8029999999999
59,7,8384.4449999999997
59,8,2117.6970000000001
59,9,3055.2629999999999
59,11,4624.1490000000003
60,0,5650.0900000000001
60,1,9764.7420000000002
60,2,7329.3419999999996
60,3,16621.975999999999
60,4,10549.121999999999
60,5,141627.92800000001
60,6,109962.01300000001
60,7,7681.8519999999999
60,8,55294.474999999999
60,9,30211.028999999999
60,11,6302.4960000000001
61,0,29960.009999999998
61,1,26955.330000000002
61,2,17953.433000000001
61,3,3585.7060000000001
61,4,7744.3649999999998
61,5,223473.65700000001
61,6,174168.266
61,7,12709.369000000001
61,8,1561.6600000000001
61,9,41010.269
61,11,26173.308000000001
62,0,6210.1019999999999
62,1,22076.834999999999
62,2,19787.206999999999
62,3,4907.134
62,4,1264.6189999999999
62,5,228488.42600000001
62,6,177131.17499999999
62,7,13374.888000000001
62,8,11214.526
62,9,12708.587
62,11,46813.932999999997
63,0,516.86900000000003
63,1,35593.699000000001
63,2,25418.214
63,3,35407.150000000001
63,4,4055.27
63,5,225023.86300000001
63,6,174528.682
63,7,19867.191999999999
63,8,101.172
63,9,16889.446
63,11,39413.258000000002
64,0,32402.791000000001
64,1,3090.576
64,2,11450.139999999999
64,3,13062.476000000001
64,4,24320.216
64,5,205264.24600000001
64,6,159462.43599999999
64,7,16350.309999999999
64,8,4365.9179999999997
64,9,6118.9859999999999
64,11,16099.142
65,0,6246.6850000000004
65,1,16266.684999999999
65,2,27843.77
65,3,18042.814999999999
65,4,20350.142
65,5,204712.47200000001
65,6,158942.51800000001
65,7,16042.127
65,8,13140.906000000001
65,9,6283.9870000000001
65,11,22764.169999999998
66,0,6761.2610000000004
66,1,2486.4099999999999
66,2,20289.615000000002
66,3,9395.1759999999995
66,4,36520.832000000002
66,5,209049.71900000001
66,6,161703.31700000001
66,7,88604.375
66,8,4207.0929999999998
66,9,5646.5479999999998
66,11,6495.7690000000002
67,0,3548.0140000000001
67,1,32133.194
67,2,34430.137000000002
67,3,1717.3240000000001
67,4,3810.4520000000002
67,5,209276.29300000001
67,6,162582.74299999999
67,7,29298.173999999999
67,8,18321.789000000001
67,9,13696.306
67,11,42500.504999999997
68,0,35939.097999999998
68,1,43869.201999999997
68,2,9253.5319999999992
68,3,8974.1110000000008
68,4,5002.3199999999997
68,5,204724.916
68,6,159125.75700000001
68,7,4223.7690000000002
68,8,1622.296
68,9,7511.2910000000002
68,11,10859.369000000001
69,0,38457.978000000003
69,1,2852.933
69,2,3134.3980000000001
69,3,40263.436000000002
69,4,2439.3180000000002
69,5,212505.88200000001
69,6,165841.997
69,7,6271.9799999999996
69,8,11106.67
69,9,2798.7289999999998
69,11,20652.624
70,0,2725.0970000000002
70,1,6358.509
70,2,15041.527
70,3,27551.705999999998
70,4,1958.9159999999999
70,5,220558.00700000001
70,6,172060.83499999999
70,7,30752.544000000002
70,8,24939.707999999999
70,9,33125.620999999999
70,11,7595.402
71,0,40318.866000000002
71,1,26412.609
71,2,58332.042999999998
71,3,30477.067999999999
71,4,5564.1620000000003
71,5,220939.97500000001
71,6,171656.046
71,7,10728.032999999999
71,8,12563.628000000001
71,9,51358.942999999999
71,11,54232.406000000003
72,0,36244.756000000001
72,1,579.548
72,2,64795.485999999997
72,3,324.22300000000001
72,4,44894.843000000001
72,5,207409.16800000001
72,6,160848.97500000001
72,7,21526.446
72,8,8055.9499999999998
72,9,26703.523000000001
72,11,57320.483
73,0,18954.950000000001
73,1,8307.2720000000008
73,2,44460.906000000003
73,3,28148.671999999999
73,4,6939.0690000000004
73,5,231320.024
73,6,178892.82500000001
73,7,8782.1929999999993
73,8,19121.305
73,9,1945.46
73,11,69112.740999999995
74,0,3478.4839999999999
74,1,35595.332000000002
74,2,20606.433000000001
74,3,4019.8000000000002
74,4,16607.752
74,5,37263.606
74,6,49787.307999999997
74,7,39897.555999999997
74,8,795.05700000000002
74,9,18095.478999999999
74,11,22833.057000000001
75,0,15087.393
75,1,3592.4920000000002
75,2,47738.737000000001
75,3,3723.7020000000002
75,4,1469.4970000000001
75,5,36774.908000000003
75,6,2160.7910000000002
75,7,98472.756999999998
75,8,34417.688000000002
75,9,7551.7550000000001
75,11,38267.834000000003
76,0,8039.7979999999998
76,1,16913.595000000001
76,2,44047.082999999999
76,3,4496.7539999999999
76,4,2128.0149999999999
76,5,21966.816999999999
76,6,16444.743999999999
76,7,17154.526000000002
76,8,193.345
76,9,3761.5390000000002
76,11,12181.380999999999
77,0,20748.826000000001
77,1,19030.278999999999
77,2,2242.2370000000001
77,3,920.33699999999999
77,4,13727.097
77,5,2610.498
77,6,14964.719999999999
77,7,4306.6819999999998
77,8,1063.1369999999999
77,9,8241.143
77,11,27579.599999999999
78,0,2156.672
78,1,6076.2209999999995
78,2,16192.919
78,3,4686.2939999999999
78,4,10039.816000000001
78,5,4771.6329999999998
78,6,1043.702
78,7,5783.826
78,8,9545.893
78,9,2328.9160000000002
78,11,39491.061999999998
79,0,1924.7929999999999
79,1,140.988
79,2,4581.9250000000002
79,3,1281.722
79,4,4825.1120000000001
79,5,24908.018
79,6,10350.219999999999
79,7,15677.141
79,8,2635.5949999999998
79,9,6104.692
79,11,24556.868999999999
80,0,11344.558999999999
80,1,1264.7349999999999
80,2,12158.174000000001
80,3,14414.934999999999
80,4,5409.9030000000002
80,5,5195.9049999999997
80,6,10340.771000000001
80,7,4805.741
80,8,14598.958000000001
80,9,9553.4179999999997
80,11,11581.395
81,0,596.13400000000001
81,1,12579.355
81,2,14594.200999999999
81,3,6955.8879999999999
81,4,10530.552
81,5,12558.897999999999
81,6,8801.0550000000003
81,7,4492.2139999999999
81,8,14772.403
81,9,5198.9399999999996
81,11,10257.513999999999
82,0,204.80699999999999
82,1,9811.9500000000007
82,2,18779.360000000001
82,3,1562.8489999999999
82,4,4668.4790000000003
82,5,6727.1809999999996
82,6,11468.695
82,7,8033.616
82,8,5346.4650000000001
82,9,34156.349000000002
82,11,5647.107
83,0,1206.1289999999999
83,1,10335.111000000001
83,2,10310.305
83,3,9210.9539999999997
83,4,2842.5219999999999
83,5,2960.6619999999998
83,6,17022.473000000002
83,7,26570.248
83,8,52381.667000000001
83,9,9414.2350000000006
83,11,8329.1239999999998
84,0,14648.782999999999
84,1,21311.331999999999
84,2,38671.784
84,3,29938.508000000002
84,4,9422.9359999999997
84,5,109397.47199999999
84,6,34334.887000000002
84,7,29001.297999999999
84,8,46834.845999999998
84,9,8312.0200000000004
84,11,14789.549000000001
85,0,7935.7129999999997
85,1,17628.912
85,2,35864.118000000002
85,3,44849.712
85,4,4135.1229999999996
85,5,212600.14000000001
85,6,165209.33199999999
85,7,7197.2190000000001
85,8,15802.906999999999
85,9,24361.517
85,11,25814.746999999999
86,0,182.72900000000001
86,1,11045.466
86,2,17668.183000000001
86,3,14884.625
86,4,42698.004999999997
86,5,226471.538
86,6,175877.541
86,7,33300.25
86,8,4816.1080000000002
86,9,28776.531999999999
86,11,29383.275000000001
87,0,1067.0840000000001
87,1,27391.187000000002
87,2,9644.4470000000001
87,3,12417.031999999999
87,4,4373.8280000000004
87,5,221047.416
87,6,171660.61900000001
87,7,37544.338000000003
87,8,6465.375
87,9,12684.087
87,11,71906.338000000003
88,0,3397.0169999999998
88,1,20785.891
88,2,24072.280999999999
88,3,10856.125
88,4,38012.332000000002
88,5,206593.60800000001
88,6,161308.33100000001
88,7,22962.572
88,8,26050.018
88,9,6261.9750000000004
88,11,22605.156999999999
89,0,19410.939999999999
89,1,6287.049
89,2,32268.09
89,3,7576.0479999999998
89,4,3398.4259999999999
89,5,210888.79699999999
89,6,163826.28899999999
89,7,54070.125
89,8,18329.179
89,9,28883.906999999999
89,11,11514.895
90,0,38149.580999999998
90,1,6242.9160000000002
90,2,23900.959999999999
90,3,3836.933
90,4,10688.361000000001
90,5,207332.92199999999
90,6,161366.323
90,7,12200.977000000001
90,8,7253.7070000000003
90,9,8153.482
90,11,17528.420999999998
91,0,21518.553
91,1,22896.119999999999
91,2,6535.7049999999999
91,3,1423.597
91,4,1358.271
91,5,1234.3699999999999
91,6,4639.8249999999998
91,7,7220.1769999999997
91,8,1789.778
91,9,3603.6210000000001
91,11,8553.4879999999994
92,0,3627.3220000000001
92,1,54774.845000000001
92,2,40280.911999999997
92,3,1583.394
92,4,3397.8829999999998
92,5,122396.02899999999
92,6,23827.845000000001
92,7,30588.134999999998
92,8,4414.4669999999996
92,9,17891.940999999999
92,11,24807.451000000001
93,0,4096.5959999999995
93,1,5269.1530000000002
93,2,32550.977999999999
93,3,35738.057999999997
93,4,22330.599999999999
93,5,211583.872
93,6,163594.51300000001
93,7,11031.838
93,8,3069.3440000000001
93,9,248.46199999999999
93,11,10449.026
94,0,5775.7730000000001
94,1,20888.823
94,2,20080.044999999998
94,3,39563.707000000002
94,4,2484.4380000000001
94,5,203188.62899999999
94,6,157271.03099999999
94,7,11728.236999999999
94,8,10619.421
94,9,5876.9290000000001
94,11,51279.675000000003
95,0,41012.906000000003
95,1,16339.709999999999
95,2,50061.243999999999
95,3,62675.593000000001
95,4,9286.5550000000003
95,5,202358.247
95,6,157542.85000000001
95,7,67134.718999999997
95,8,20986.828000000001
95,9,10743.427
95,11,59926.900999999998
96,0,24148.804
96,1,68882.853000000003
96,2,69448.678
96,3,15581.197
96,4,55130.974999999999
96,5,207831.69899999999
96,6,161694.82500000001
96,7,33144.620000000003
96,8,80356.797999999995
96,9,37523.046999999999
96,11,28119.708999999999
97,0,29336.616999999998
97,1,78486.979000000007
97,2,42091.317000000003
97,3,20959.25
97,4,15234.357
97,5,213718.09700000001
97,6,166158.807
97,7,12690.538
97,8,81413.807000000001
97,9,14863.591
97,11,45670.915000000001
98,0,52909.663999999997
98,1,6723.7240000000002
98,2,15540.106
98,3,2302.5920000000001
98,4,3163.6779999999999
98,5,162833.139
98,6,126413.15399999999
98,7,27007.877
98,8,36294.423000000003
98,9,35140.343000000001
98,11,8763.1550000000007
99,0,16526.817999999999
99,1,27694.724999999999
99,2,19400.953000000001
99,3,12341.333000000001
99,4,4997.2150000000001
99,5,14317.111000000001
99,6,24631.848000000002
99,7,25061.873
99,8,4449.3400000000001
99,9,88549.312999999995
99,11,9521.6820000000007
100,0,34156.883000000002
100,1,2211.0160000000001
100,2,6315.1769999999997
100,3,1844.8989999999999
100,4,24163.079000000002
100,5,15267.712
100,6,1116.5940000000001
100,7,3567.2420000000002
100,8,6161.5900000000001
100,9,10667.505999999999
100,11,21212.155999999999
101,0,10833.328
101,1,36.944000000000003
101,2,12300.755999999999
101,3,10664.677
101,4,22393.753000000001
101,5,2978.6660000000002
101,6,12077.715
101,7,6846.8819999999996
101,8,10002.888999999999
101,9,6515.6279999999997
101,11,6900.3109999999997
102,0,6858.1499999999996
102,1,8898.8909999999996
102,2,15181.763999999999
102,3,566.774
102,4,9286.4439999999995
102,5,4661.7479999999996
102,6,19310.821
102,7,11311.404
102,8,3955.0329999999999
102,9,5791.1350000000002
102,11,2634.4929999999999
103,0,15625.442999999999
103,1,55.061999999999998
103,2,2477.8209999999999
103,3,5310.3670000000002
103,4,6784.6629999999996
103,5,1049.5160000000001
103,6,14533.431
103,7,14036.268
103,8,7207.1490000000003
103,9,9860.7270000000008
103,11,12848.054
104,0,6942.3540000000003
104,1,1036.0989999999999
104,2,5542.1490000000003
104,3,11201.147999999999
104,4,3414.2080000000001
104,5,13015.351000000001
104,6,3026.1089999999999
104,7,7790.9470000000001
104,8,9384.3140000000003
104,9,20477.616999999998
104,11,6364.5709999999999
105,0,16766.167000000001
105,1,10850.084000000001
105,2,3005.1350000000002
105,3,9634.7039999999997
105,4,1645.9929999999999
105,5,2999.886
105,6,4398.7879999999996
105,7,6259.9679999999998
105,8,2526.625
105,9,21116.695
105,11,9555.5769999999993
106,0,7255.7520000000004
106,1,7063.8180000000002
106,2,1348.423
106,3,1270.7090000000001
106,4,1937.018
106,5,3955.623
106,6,10568.630999999999
106,7,6975.9549999999999
106,8,16971.923999999999
106,9,16257.963
106,11,16289.388000000001
107,0,3570.9639999999999
107,1,955.452
107,2,5591.5829999999996
107,3,727.29899999999998
107,4,48400.459999999999
107,5,10060.192999999999
107,6,2430.8589999999999
107,7,5550.5169999999998
107,8,46.222999999999999
107,9,1344.1510000000001
107,11,11050.07
108,0,23499.887999999999
108,1,8192.2049999999999
108,2,16034.139999999999
108,3,9283.0889999999999
108,4,5935.9709999999995
108,5,9859.3340000000007
108,6,6284.8630000000003
108,7,3786.7620000000002
108,8,29148.285
108,9,13578.178
108,11,26792.937000000002
109,0,13409.703
109,1,3663.4430000000002
109,2,11963.922
109,3,197.12200000000001
109,4,2179.712
109,5,9644.6419999999998
109,6,33106.544999999998
109,7,13648.66
109,8,13329.727999999999
109,9,5634.8199999999997
109,11,37292.478000000003
110,0,3984.3719999999998
110,1,25221.035
110,2,10367.165000000001
110,3,79.040000000000006
110,4,7166.2920000000004
110,5,18669.508999999998
110,6,3354.2020000000002
110,7,16161.625
110,8,24150.316999999999
110,9,477.32499999999999
110,11,14635.593000000001
111,0,2923.556
111,1,2545.2840000000001
111,2,1513.3920000000001
111,3,3731.2089999999998
111,4,6644.8389999999999
111,5,12922.695
111,6,4312.3059999999996
111,7,4071.4400000000001
111,8,3255.3899999999999
111,9,16008.799999999999
111,11,28268.667000000001
112,0,15755.192999999999
112,1,9493.0969999999998
112,2,10847.843999999999
112,3,2461.3969999999999
112,4,3003.0070000000001
112,5,2165.8800000000001
112,6,7153.7280000000001
