hour,plug,value
10,3,14745.714
10,4,4843.4880000000003
10,5,232441.48300000001
10,6,180542.87
10,7,30477.243999999999
10,8,3717.9000000000001
10,9,380.82499999999999
10,11,27220.876
11,0,2747.6819999999998
11,1,11967.559999999999
11,2,51915.385000000002
11,3,15643.564
11,4,13830.993
11,5,208606.97500000001
11,6,162434.802
11,7,39318.408000000003
11,8,5660.915
11,9,1755.1579999999999
11,11,35800.597999999998
12,0,1798.086
12,1,799.46000000000004
12,2,63234.137000000002
12,3,8971.4099999999999
12,4,10293.392
12,5,223037.89600000001
12,6,173215.33199999999
12,7,57327.659
12,8,27704.673999999999
12,9,886.94399999999996
12,11,56483.800000000003
13,0,1248.876
13,1,4814.384
13,2,54747.512000000002
13,3,8021.3649999999998
13,4,4738.5230000000001
13,5,239603.52499999999
13,6,187389.16399999999
13,7,40413.357000000004
13,8,16032.459999999999
13,9,2786.027
13,11,36783.343999999997
14,0,4859.8320000000003
14,1,3097.3180000000002
14,2,20734.303
14,3,8995.7900000000009
14,4,10908.189
14,5,232821.02499999999
14,6,181801.984
14,7,47472.830000000002
14,8,1062.1189999999999
14,9,6288.6059999999998
14,11,30843.739000000001
15,0,14011.181
15,1,2932.346
15,2,39004.565000000002
15,3,6871.2129999999997
15,4,9482.1980000000003
15,5,229413.96599999999
15,6,177872.11199999999
15,7,50346.489000000001
15,8,3776.3710000000001
15,9,7286.8829999999998
15,11,31161.928
16,0,2982.3530000000001
16,1,1836.095
16,2,58117.116999999998
16,3,34193.665999999997
16,4,3107.3049999999998
16,5,214777.323
16,6,166774.30100000001
16,7,29662.374
16,8,3001.4430000000002
16,9,8125.9369999999999
16,11,50547.976000000002
17,0,6256.3459999999995
17,1,852.08699999999999
17,2,73302.998999999996
17,3,1062.529
17,4,3265.6709999999998
17,5,223076.272
17,6,173038.364
17,7,55467.303
17,8,5810.7730000000001
17,9,8197.8099999999995
17,11,28641.482
18,0,14589.464
18,1,5547.7960000000003
18,2,62086.472000000002
18,3,8011.9750000000004
18,4,10961.094999999999
18,5,224807.81899999999
18,6,174232.288
18,7,43077.533000000003
18,8,1732.499
18,9,5229.4110000000001
18,11,30318.636999999999
19,0,2839.4470000000001
19,1,17449.927
19,2,45206.966999999997
19,3,1957.136
19,4,5161.1400000000003
19,5,210252.54199999999
19,6,163634.573
19,7,36632.029999999999
19,8,19277.091
19,9,20511.366000000002
19,11,24190.064999999999
20,0,2035.585
20,1,1203.771
20,2,73818.370999999999
20,3,5884.8440000000001
20,4,808.23099999999999
20,5,206888.296
20,6,161162.95600000001
20,7,38062.087
20,8,4744.3389999999999
20,9,12380.731
20,11,39756.788999999997
21,0,2647.0100000000002
21,1,14998.312
21,2,64417.116000000002
21,3,2501.277
21,4,10448.388999999999
21,5,200871.704
21,6,156068.95600000001
21,7,35743.707000000002
21,8,16205.794
21,9,9367.3299999999999
21,11,30823.109
22,0,11534.282999999999
22,1,1825.9670000000001
22,2,55491.872000000003
22,3,12449.187
22,4,36561.264999999999
22,5,206553.932
22,6,160966.35500000001
22,7,38375.716
22,8,8307.3729999999996
22,9,7671.4359999999997
22,11,27761.223000000002
23,0,5938.5500000000002
23,1,9828.1139999999996
23,2,50908.387999999999
23,3,1076.3689999999999
23,4,30361.766
23,5,17695.942999999999
23,6,14987.784
23,7,34533.942000000003
23,8,4352.9520000000002
23,9,5007.1620000000003
23,11,25284.213
24,0,14431.673000000001
24,1,801.79700000000003
24,2,28578.73
24,3,19060.591
24,4,5035.1769999999997
24,5,5877.317
24,6,20931.706999999999
24,7,48746.345999999998
24,8,1752.9680000000001
24,9,1568.8050000000001
24,11,41792.93
25,0,4835.1180000000004
25,1,713.04700000000003
25,2,9529.7019999999993
25,3,932.89999999999998
25,4,5785.1390000000001
25,5,8349.2530000000006
25,6,3147.451
25,7,23429.686000000002
25,8,7939.6890000000003
25,9,8706.6149999999998
25,11,25703.026000000002
26,0,6042.0429999999997
26,1,3265.8470000000002
26,2,26183.633999999998
26,3,713.41800000000001
26,4,918.23699999999997
26,5,4171.0900000000001
26,6,7171.7520000000004
26,7,22216.427
26,8,6302.8890000000001
26,9,4517.4759999999997
26,11,17278.616999999998
27,0,4916.4480000000003
27,1,1677.068
27,2,18288.823
27,3,5129.9960000000001
27,4,8401.6499999999996
27,5,3432.6460000000002
27,6,9738.9349999999995
27,7,23269.597000000002
27,8,2814.1419999999998
27,9,1543.7139999999999
27,11,20407.368999999999
28,0,4480.1080000000002
28,1,3023.6970000000001
28,2,25500.718000000001
28,3,3113.0219999999999
28,4,1437.933
28,5,5075.7489999999998
28,6,3171.1080000000002
28,7,24977.348000000002
28,8,1456.412
28,9,4027.489
28,11,23538.150000000001
29,0,3623.9299999999998
29,1,3876.04
29,2,6453.7200000000003
29,3,6575.0230000000001
29,4,820.03599999999994
29,5,5084.3680000000004
29,6,22404.900000000001
29,7,14413.040000000001
29,8,908.99300000000005
29,9,6763.0479999999998
29,11,27886.889999999999
30,0,4461.5780000000004
30,1,2788.3000000000002
30,2,13139.355
30,3,2829.4119999999998
30,4,2131.6149999999998
30,5,6505.2939999999999
30,6,10269.222
30,7,20951.131000000001
30,8,7346.317
30,9,7521.1210000000001
30,11,20018.68
31,0,4530.0309999999999
31,1,3809.7930000000001
31,2,13607.459000000001
31,3,5089.1379999999999
31,4,2464.3609999999999
31,5,6154.0309999999999
31,6,3009.5239999999999
31,7,26110.156999999999
31,8,5264.4639999999999
31,9,1776.9269999999999
31,11,27411.191999999999
32,0,3866.4969999999998
32,1,11969.050999999999
32,2,34342.803999999996
32,3,2838.5790000000002
32,4,8317.2970000000005
32,5,11944.588
32,6,15455.839
32,7,19976.880000000001
32,8,1886.0830000000001
32,9,8307.223
32,11,22554.212
33,0,22260.752
33,1,1816.5920000000001
33,2,33562.135000000002
33,3,18740.609
33,4,2825.4180000000001
33,5,25506.815999999999
33,6,3229.4879999999998
33,7,19281.763999999999
33,8,5032.6660000000002
33,9,1996.1690000000001
33,11,16217.266
34,0,67.512
34,1,848.81100000000004
34,2,50904.701999999997
34,3,5603.5190000000002
34,4,5725.3760000000002
34,5,8733.4320000000007
34,6,7562.0330000000004
34,7,34176.241000000002
34,8,13523.290999999999
34,9,595.15099999999995
34,11,21084.108
35,0,3534.0160000000001
35,1,845.33100000000002
35,2,13195.532999999999
35,3,15897.852000000001
35,4,3740.6379999999999
35,5,3484.7469999999998
35,6,10494.075000000001
35,7,25227.317999999999
35,8,35.737000000000002
35,9,634.80999999999995
35,11,22193.771000000001
36,0,7859.8019999999997
36,1,16472.976999999999
36,2,17099.508999999998
36,3,1402.6579999999999
36,4,10348.09
36,5,76408.142000000007
36,6,70930.239000000001
36,7,32801.574999999997
36,8,1040.451
36,9,6160.5649999999996
36,11,28459.504000000001
37,0,6329.4200000000001
37,1,8545.5799999999999
37,2,21874.287
37,3,18539.442999999999
37,4,596.30899999999997
37,5,237179.72500000001
37,6,185137.98499999999
37,7,36927.451000000001
37,8,1438.9590000000001
37,9,8262.8790000000008
37,11,37423.300000000003
38,0,2478.9099999999999
38,1,2179.4949999999999
38,2,38242.567999999999
38,3,24367.905999999999
38,4,2750.2069999999999
38,5,215675.93799999999
38,6,168081.323
38,7,38740.428999999996
38,8,3276.0819999999999
38,9,9295.5319999999992
38,11,27694.119999999999
39,0,6457.4539999999997
39,1,3749.0770000000002
39,2,27517.278999999999
39,3,5742.3090000000002
39,4,7843.5529999999999
39,5,231487.318
39,6,179130.23499999999
39,7,29073.796999999999
39,8,5374.7039999999997
39,9,17999.776000000002
39,11,26499.173999999999
40,0,2404.8359999999998
40,1,614.68899999999996
40,2,13479.028
40,3,4139.9359999999997
40,4,311.75599999999997
40,5,190910.821
40,6,148381.239
40,7,63972.445
40,8,3065.6019999999999
40,9,1171.537
40,11,31658.913
41,0,15967.311
41,1,211.93600000000001
41,2,2854.6149999999998
41,3,6115.3339999999998
41,4,4415.2160000000003
41,5,21809.516
41,6,21297.73
41,7,24451.918000000001
41,8,4887.3999999999996
41,9,6073.9809999999998
41,11,22907.074000000001
42,0,9996.7129999999997
42,1,1165.79
42,2,28763.487000000001
42,3,6484.0500000000002
42,4,2351.2979999999998
42,5,210032.76699999999
42,6,163808.64000000001
42,7,45320.029000000002
42,8,3605.8159999999998
42,9,11445.119000000001
42,11,26794.879000000001
43,0,2458.7089999999998
43,1,1865.0029999999999
43,2,75356.467000000004
43,3,4700.0469999999996
43,4,14169.134
43,5,219479.815
43,6,169827.016
43,7,29733.665000000001
43,8,2593.087
43,9,435.70999999999998
43,11,47811.074999999997
44,0,1480.4970000000001
44,1,13972.393
44,2,23226.396000000001
44,3,1738.7339999999999
44,4,16622.384999999998
44,5,220481.42499999999
44,6,170547.785
44,7,29943.304
44,8,5995.6890000000003
44,9,5295.125
44,11,33924.413999999997
45,0,14152.777
45,1,6944.4790000000003
45,2,12984.061
45,3,3931.7370000000001
45,4,28760.397000000001
45,5,209471.41500000001
45,6,163391.94099999999
45,7,55317.059999999998
45,8,2950.2539999999999
45,9,69718.404999999999
45,11,53836.758999999998
46,0,13527.853999999999
46,1,2314.192
46,2,17286.827000000001
46,3,4627.7700000000004
46,4,60315.288
46,5,201830.405
46,6,156913.90100000001
46,7,50390.514999999999
46,8,42929.737000000001
46,9,5395.0609999999997
46,11,34845.353000000003
47,0,20132.357
47,1,8070.9250000000002
47,2,20563.554
47,3,2599.194
47,4,16520.871999999999
47,5,197186.08300000001
47,6,153952.48499999999
47,7,38496.786
47,8,52811.366000000002
47,9,1937.0219999999999
47,11,33523.050000000003
48,0,4854.3559999999998
48,1,8619.5159999999996
48,2,14753.147000000001
48,3,299.94
48,4,9789.1929999999993
48,5,42898.582999999999
48,6,44302.800000000003
48,7,31756.662
48,8,20055.344000000001
48,9,5080.1260000000002
48,11,32391.936000000002
49,0,1774.521
49,1,791.73699999999997
49,2,6683.7160000000003
49,3,3096.192
49,4,6012.5129999999999
49,5,6116.1750000000002
49,6,13302.716
49,7,21463.543000000001
49,8,10241.349
49,9,1984.471
49,11,19831.025000000001
50,0,1434.335
50,1,519.29200000000003
50,2,14950.776
50,3,121.541
50,4,79.569000000000003
50,5,12820.959999999999
50,6,15746.994000000001
50,7,19243.105
50,8,9732.5409999999993
50,9,1064.2349999999999
50,11,22842.224999999999
51,0,4652.9430000000002
51,1,4828.5100000000002
51,2,8596.9650000000001
51,3,8670.7939999999999
51,4,2690.2629999999999
51,5,10292.916999999999
51,6,12329.745999999999
51,7,20380.668000000001
51,8,9445.1149999999998
51,9,46.137
51,11,15109.555
52,0,3972.712
52,1,13139.287
52,2,11431.501
52,3,7098.7799999999997
52,4,2510.5070000000001
52,5,9204.7800000000007
52,6,2428.5239999999999
52,7,22774.919000000002
52,8,5193.3959999999997
52,9,3911.9810000000002
52,11,16742.696
53,0,7.2380000000000004
53,1,1232.2180000000001
53,2,10249.501
53,3,4379.3779999999997
53,4,125.453
53,5,6653.0820000000003
53,6,4374.6880000000001
53,7,31266.039000000001
53,8,2762.9899999999998
53,9,7261.2179999999998
53,11,31602.026999999998
54,0,7226.9200000000001
54,1,324.94099999999997
54,2,12114.907999999999
54,3,3968.2359999999999
54,4,1407.646
54,5,7698.4219999999996
54,6,7939.5460000000003
54,7,16257.694
54,8,12442.733
54,9,3860.174
54,11,26403.364000000001
55,0,7492.6559999999999
55,1,1483.021
55,2,8531.6759999999995
55,3,2555.8919999999998
55,4,5712.5929999999998
55,5,5724.0039999999999
55,6,9254.0619999999999
55,7,22561.841
55,8,2046.3779999999999
55,9,15823.032999999999
55,11,18607.720000000001
56,0,4774.2790000000005
56,1,815.41899999999998
56,2,21218.312000000002
56,3,882.63099999999997
56,4,5195.384
56,5,5727.2809999999999
56,6,19067.616000000002
56,7,21611.554
56,8,1297.0989999999999
56,9,434.50200000000001
56,11,18927.927
57,0,2570.4609999999998
57,1,1235.075
57,2,52954.957000000002
57,3,4649.6869999999999
57,4,10238.656000000001
57,5,141627.92800000001
57,6,109962.01300000001
57,7,38590.103000000003
57,8,2566.9780000000001
57,9,806.66499999999996
57,11,35792.540999999997
58,0,1284.558
58,1,5169.1270000000004
58,2,50933.137000000002
58,3,7736.9129999999996
58,4,1940.8800000000001
58,5,223473.65700000001
58,6,174168.266
58,7,44969.391000000003
58,8,15767.663
58,9,9423.5220000000008
58,11,30428.259999999998
59,0,2677.9769999999999
59,1,3028.4430000000002
59,2,39184.144
59,3,2108.9479999999999
59,4,16390.744999999999
59,5,228488.42600000001
59,6,177131.17499999999
59,7,30765.815999999999
59,8,17550.850999999999
59,9,397.51900000000001
59,11,26253.387999999999
60,0,482.44799999999998
60,1,5317.7550000000001
60,2,60284.885999999999
60,3,19394.006000000001
60,4,323.178
60,5,225023.86300000001
60,6,174528.682
60,7,27244.363000000001
60,8,5511.0429999999997
60,9,24130.143
60,11,34574.447999999997
61,0,380.39499999999998
61,1,989.625
61,2,10199.623
61,3,5549.326
61,4,17528.706999999999
61,5,205264.24600000001
61,6,159462.43599999999
61,7,46800.321000000004
61,8,14212.983
61,9,4428.7529999999997
61,11,27170.824000000001
62,0,10585.139999999999
62,1,1412.825
62,2,36154.459000000003
62,3,6897.9880000000003
62,4,2072.4839999999999
62,5,204712.47200000001
62,6,158942.51800000001
62,7,32591.141
62,8,18648.106
62,9,7076.8779999999997
62,11,31542.266
63,0,2498.5070000000001
63,1,6650.201
63,2,57930.624000000003
63,3,4726.7120000000004
63,4,4378.6310000000003
63,5,209049.71900000001
63,6,161703.31700000001
63,7,35728.131999999998
63,8,14242.666999999999
63,9,14692.869000000001
63,11,39558.737000000001
64,0,345.37900000000002
64,1,16822.992999999999
64,2,53683.131000000001
64,3,456.50900000000001
64,4,3359.904
64,5,209276.29300000001
64,6,162582.74299999999
64,7,50080.167999999998
64,8,1126.674
64,9,300.94900000000001
64,11,53280.186999999998
65,0,9238.5820000000003
65,1,2528.2620000000002
65,2,18667.555
65,3,13279.672
65,4,3955.2959999999998
65,5,204724.916
65,6,159125.75700000001
65,7,25840.579000000002
65,8,6758.5389999999998
65,9,3971.587
65,11,43014.917000000001
66,0,5823.6909999999998
66,1,12860.921
66,2,14780.126
66,3,21432.321
66,4,10156.601000000001
66,5,212505.88200000001
66,6,165841.997
66,7,27957.437999999998
66,8,1973.116
66,9,2097.9549999999999
66,11,30895.896000000001
67,0,1173.867
67,1,1325.759
67,2,34731.052000000003
67,3,21884.994999999999
67,4,14958.957
67,5,220558.00700000001
67,6,172060.83499999999
67,7,47371.400000000001
67,8,1243.2090000000001
67,9,275.71800000000002
67,11,27084.074000000001
68,0,35623.800999999999
68,1,8811.6479999999992
68,2,68390.423999999999
68,3,10927.843000000001
68,4,16746.146000000001
68,5,220939.97500000001
68,6,171656.046
68,7,27823.077000000001
68,8,59891.173999999999
68,9,30906.303
68,11,30867.343000000001
69,0,18117.116000000002
69,1,341.72899999999998
69,2,63481.947
69,3,9620.5519999999997
69,4,59138.292999999998
69,5,207409.16800000001
69,6,160848.97500000001
69,7,52221.557000000001
69,8,24683.75
69,9,1029.8420000000001
69,11,31810.471000000001
70,0,20214.797999999999
70,1,3229.509
70,2,62154.158000000003
70,3,414.29599999999999
70,4,20189.25
70,5,231320.024
70,6,178892.82500000001
70,7,40460.777000000002
70,8,13685.898999999999
70,9,12197.596
70,11,33226.285000000003
71,0,12057.028
71,1,15056.293
71,2,61954.392
71,3,315.71199999999999
71,4,1134.0940000000001
71,5,54258.714
71,6,39489.474999999999
71,7,31209.330999999998
71,8,2654.451
71,9,142.864
71,11,30707.508000000002
72,0,2800.7719999999999
72,1,12869.921
72,2,44529.991999999998
72,3,1251.829
72,4,2307.4000000000001
72,5,10443.307000000001
72,6,3881.1700000000001
72,7,98472.756999999998
72,8,4916.683
72,9,3890.415
72,11,103893.30899999999
73,0,895.85799999999995
73,1,18240.038
73,2,26815.507000000001
73,3,193.14400000000001
73,4,14538.608
73,5,10013.599
73,6,4363.9750000000004
73,7,30125.536
73,8,1066.693
73,9,10979.593000000001
73,11,30095.046999999999
74,0,12739.687
74,1,4230.9530000000004
74,2,10107.862999999999
74,3,4204.2799999999997
74,4,5214.8959999999997
74,5,4835.2640000000001
74,6,12074.151
74,7,25953.431
74,8,3810.1109999999999
74,9,11560.517
74,11,20703.402999999998
75,0,6797.5910000000003
75,1,4795.4690000000001
75,2,12077.458000000001
75,3,2430.723
75,4,1552.1900000000001
75,5,6427.2520000000004
75,6,19712.869999999999
75,7,21271.103999999999
75,8,509.95600000000002
75,9,4574.6379999999999
75,11,21967.703000000001
76,0,9190.4490000000005
76,1,1571.6479999999999
76,2,8110.8329999999996
76,3,874.47500000000002
76,4,12411.173000000001
76,5,5523.1099999999997
76,6,7827.6099999999997
76,7,11991.054
76,8,17153.118999999999
76,9,9500.4189999999999
76,11,12833.186
77,0,5544.7060000000001
77,1,5242.7889999999998
77,2,18022.323
77,3,3957.9859999999999
77,4,8796.9320000000007
77,5,6334.5200000000004
77,6,3513.7040000000002
77,7,24920.884999999998
77,8,2663.817
77,9,833.279
77,11,20837.552
78,0,10083.574000000001
78,1,4716.75
78,2,9533.0799999999999
78,3,1721.2349999999999
78,4,749.71699999999998
78,5,2867.1410000000001
78,6,14906.379000000001
78,7,26104.549999999999
78,8,949.48199999999997
78,9,11701.438
78,11,18003.810000000001
79,0,4926.7920000000004
79,1,187.95099999999999
79,2,17592.812999999998
79,3,4586.8280000000004
79,4,10650.826999999999
79,5,2380.634
79,6,2790.8789999999999
79,7,21561.692999999999
79,8,10032.034
79,9,15134.308999999999
79,11,16562.097000000002
80,0,2557.0239999999999
80,1,5658.277
80,2,49908.760999999999
80,3,1667.5229999999999
80,4,4263.2550000000001
80,5,9179.9369999999999
80,6,5047.9809999999998
80,7,26443.305
80,8,2522.1869999999999
80,9,17234.944
80,11,26100.235000000001
81,0,6150.4269999999997
81,1,3373.6599999999999
81,2,64759.750999999997
81,3,2197.9360000000001
81,4,4303.7640000000001
81,5,109397.47199999999
81,6,82715.074999999997
81,7,33053.495000000003
81,8,20646.507000000001
81,9,174.041
81,11,29891.288
82,0,2480.5
82,1,5459.4889999999996
82,2,80929.816000000006
82,3,2832.174
82,4,3481.7469999999998
82,5,212600.14000000001
82,6,165209.33199999999
82,7,31370.75
82,8,833.94600000000003
82,9,3381.0250000000001
82,11,52820.519
83,0,1360.777
83,1,26865.165000000001
83,2,61183.512000000002
83,3,6.9379999999999997
83,4,256.71800000000002
83,5,226471.538
83,6,175877.541
83,7,35641.436000000002
83,8,19621.562000000002
83,9,9936.5380000000005
83,11,27882.528999999999
84,0,24482.838
84,1,4523.0249999999996
84,2,64241.866000000002
84,3,560.40800000000002
84,4,23589.214
84,5,221047.416
84,6,171660.61900000001
84,7,32381.506000000001
84,8,279.25799999999998
84,9,892.67700000000002
84,11,32542.924999999999
85,0,10030.781999999999
85,1,2018.1469999999999
85,2,54718.809000000001
85,3,1033.3199999999999
85,4,5692.9560000000001
85,5,206593.60800000001
85,6,161308.33100000001
85,7,35460.224000000002
85,8,194.84999999999999
85,9,7281.7290000000003
85,11,58572.553
86,0,440.55599999999998
86,1,150.75800000000001
86,2,52652.771000000001
86,3,14921.098
86,4,10496.791999999999
86,5,210888.79699999999
86,6,163826.28899999999
86,7,44365.938999999998
86,8,2660.52
86,9,31289.626
86,11,24760.598999999998
87,0,1677.2190000000001
87,1,41236.633999999998
87,2,10613.504000000001
87,3,4900.7139999999999
87,4,6484.5510000000004
87,5,207332.92199999999
87,6,161366.323
87,7,18377.753000000001
87,8,5241.8959999999997
87,9,20826.73
87,11,18596.335999999999
88,0,5289.1419999999998
88,1,469.37799999999999
88,2,11243.175999999999
88,3,3717.9490000000001
88,4,968.27200000000005
88,5,7861.4620000000004
88,6,7665.2650000000003
88,7,6392.2640000000001
88,8,6845.5770000000002
88,9,18812.917000000001
88,11,11508.103999999999
89,0,31466.702000000001
89,1,618.08399999999995
89,2,28333.748
89,3,9969.8960000000006
89,4,1768.136
89,5,122396.02899999999
89,6,68678.615999999995
89,7,36752.656999999999
89,8,3443.9059999999999
89,9,1818.8320000000001
89,11,22343.618999999999
90,0,24146.345000000001
90,1,8812.741
90,2,10871.115
90,3,2715.1379999999999
90,4,1964.394
90,5,211583.872
90,6,163594.51300000001
90,7,17219.981
90,8,22214.904999999999
90,9,19461.149000000001
90,11,17378.286
91,0,7839.46
91,1,1261.4280000000001
91,2,24463.946
91,3,57253.915999999997
91,4,10688.279
91,5,203188.62899999999
91,6,157271.03099999999
91,7,35653.798999999999
91,8,2609.1840000000002
91,9,5322.558
91,11,23204.478999999999
92,0,33361.571000000004
92,1,11274.224
92,2,69520.724000000002
92,3,39272.733999999997
92,4,12940.02
92,5,202358.247
92,6,157542.85000000001
92,7,45176.652999999998
92,8,56695.419999999998
92,9,37646.834999999999
92,11,32279.703000000001
93,0,36542.595999999998
93,1,4779.9549999999999
93,2,58240.660000000003
93,3,1308.2049999999999
93,4,56115.034
93,5,207831.69899999999
93,6,161694.82500000001
93,7,31310.25
93,8,90593.610000000001
93,9,69861.034
93,11,63585.338000000003
94,0,21621.312999999998
94,1,5150.9110000000001
94,2,97019.130000000005
94,3,1737.769
94,4,49862.434000000001
94,5,213718.09700000001
94,6,166158.807
94,7,37296.785000000003
94,8,47085.667999999998
94,9,46361.118999999999
94,11,34612.243000000002
95,0,33729.123
95,1,575.524
95,2,40116.733
95,3,10166.897000000001
95,4,12781.337
95,5,162833.139
95,6,126413.15399999999
95,7,28609.328000000001
95,8,8279.4069999999992
95,9,29630.715
95,11,23956.496999999999
96,0,10014.986999999999
96,1,11208.995999999999
96,2,37781.103999999999
96,3,28546.347000000002
96,4,19498.304
96,5,26802.967000000001
96,6,30956.094000000001
96,7,35361.862999999998
96,8,1469.3979999999999
96,9,22589.800999999999
96,11,23262.349999999999
97,0,10445.337
97,1,11281.135
97,2,28609.088
97,3,7815.0820000000003
97,4,1679.557
97,5,2318.518
97,6,14647.058000000001
97,7,20757.672999999999
97,8,2969.0740000000001
97,9,3458.3470000000002
97,11,22702.984
98,0,5334.7139999999999
98,1,5178.5609999999997
98,2,26778.297999999999
98,3,2572.4859999999999
98,4,3755.1700000000001
98,5,1718.223
98,6,8098.3580000000002
98,7,23689.447
98,8,1735.1959999999999
98,9,2693.8069999999998
98,11,19997.286
99,0,7693.5529999999999
99,1,3460.2629999999999
99,2,9645.2029999999995
99,3,325.101
99,4,7864.4809999999998
99,5,3399.0329999999999
99,6,5143.1199999999999
99,7,21123.451000000001
99,8,8049.4629999999997
99,9,3829.7260000000001
99,11,17923.261999999999
100,0,773.48599999999999
100,1,2283.9949999999999
100,2,8159.8419999999996
100,3,220.077
100,4,5972.4870000000001
100,5,13893.424999999999
100,6,4871.375
100,7,16484.418000000001
100,8,16108.16
100,9,4565.9059999999999
100,11,16455.329000000002
101,0,357.70600000000002
101,1,7195.5410000000002
101,2,7631.1480000000001
101,3,5657.7290000000003
101,4,4551.3400000000001
101,5,4316.1930000000002
101,6,4289.4539999999997
101,7,18205.187999999998
101,8,7913.777
101,9,9154.2279999999992
101,11,18922.563999999998
102,0,194.09399999999999
102,1,5538.0879999999997
102,2,6949.049
102,3,5433.3289999999997
102,4,2266.9229999999998
102,5,10961.789000000001
102,6,3372.4119999999998
102,7,18215.136999999999
102,8,14674.742
102,9,7424.6940000000004
102,11,13729.365
103,0,2356.9009999999998
103,1,11652.892
103,2,6981.3789999999999
103,3,11500.870999999999
103,4,1956.7729999999999
103,5,3041.558
103,6,7339.7569999999996
103,7,18958.364000000001
103,8,1603.1579999999999
103,9,7270.6400000000003
103,11,17232.91
104,0,24837.400000000001
104,1,5284.5379999999996
104,2,14942.358
104,3,1120.9380000000001
104,4,931.08900000000006
104,5,4710.9269999999997
104,6,5742.4139999999998
104,7,11105.396000000001
104,8,4310.3069999999998
104,9,5527.8559999999998
104,11,11214.549000000001
105,0,732.85199999999998
105,1,4617.5020000000004
105,2,46926.841
105,3,7395.9889999999996
105,4,11326.922
105,5,21581.044000000002
105,6,3575.2719999999999
105,7,20432.022000000001
105,8,9501.0120000000006
105,9,4732.509
105,11,21573.687000000002
106,0,9034.7759999999998
106,1,8615.9419999999991
106,2,13284.691000000001
106,3,5642.5529999999999
106,4,2393.4160000000002
106,5,3868.6840000000002
106,6,5237.5690000000004
106,7,23157.242999999999
106,8,40530.347000000002
106,9,7488.5439999999999
106,11,24817.008999999998
107,0,4975.9650000000001
107,1,3613.451
107,2,6604.6880000000001
107,3,12725.200999999999
107,4,7889.2259999999997
107,5,24711.369999999999
107,6,6201.6199999999999
107,7,18153.07
107,8,16908.386999999999
107,9,6453.3389999999999
107,11,16030.157999999999
108,0,403.47000000000003
108,1,7127.4279999999999
108,2,27532.992999999999
108,3,5958.4409999999998
108,4,190.09999999999999
108,5,3469.0819999999999
108,6,5180.4459999999999
108,7,18788.954000000002
108,8,1075.702
108,9,2831.0230000000001
108,11,13639.938
109,0,6007.2299999999996
109,1,3278.848
109,2,5674.6459999999997
109,3,4693.4390000000003
109,4,9350.5679999999993
109,5,4963.7969999999996
109,6,1820.337
109,7,22144.323
109,8,193.93000000000001
109,9,9893.8400000000001
109,11,17990.75
